Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
9.8125,-29.0625,-9.3125,0.08544922,0.01513672,1.001953,0.2329102,0.2011719,-0.355957
9.9375,-31.375,-9.375,0.06591797,0.04638672,1.009766,0.2329102,0.2011719,-0.355957
11.9375,-31.9375,-10.75,0.159668,0.09716797,1.068359,0.2329102,0.2011719,-0.355957
12.5,-31.0625,-13.625,0.04638672,0.03466797,1.021484,0.2363281,0.2026367,-0.3657227
13,-35.6875,-15.875,0.05419922,0.04638672,1.013672,0.2363281,0.2026367,-0.3657227
14.5,-39.75,-18.375,0.05029297,0.02685547,0.9555664,0.2363281,0.2026367,-0.3657227
13.9375,-40.8125,-20.4375,0.05029297,0.03076172,0.9868164,0.2363281,0.2026367,-0.3657227
12.8125,-38.4375,-21.8125,0.09716797,0.01513672,1.064453,0.2363281,0.2026367,-0.3657227
12.3125,-29.6875,-21.75,0.07763672,-0.03076172,1.083984,0.2363281,0.2026367,-0.3657227
7.1875,-21.9375,-19.9375,0.08935547,-0.07373047,1.107422,0.2363281,0.2026367,-0.3657227
6.75,-7.4375,-19.5625,0.2495117,-0.03857422,1.056641,0.2304688,0.2001953,-0.3657227
4.25,6.6875,-20.4375,0.2885742,-0.04248047,1.072266,0.2304688,0.2001953,-0.3657227
9.375,30.25,-21.5625,0.4287109,-0.03466797,1.130859,0.2304688,0.2001953,-0.3657227
17.4375,67.125,-23,0.5302734,-0.03076172,1.368652,0.2294922,0.2011719,-0.3642578
29.875,123.9375,-25.75,0.6821289,-0.1010742,1.372559,0.2294922,0.2011719,-0.3642578
42.6875,179.4375,-29.5625,0.4521484,-0.269043,1.376465,0.2294922,0.2011719,-0.3642578
54.875,236.8125,-38.3125,0.1987305,0.331543,1.368652,0.2294922,0.2011719,-0.3642578
35.5,278.9375,-38.5,0.5341797,0.4208984,1.856445,0.2294922,0.2011719,-0.3642578
34.6875,386.625,-26.5,1.556152,-0.2729492,1.907227,0.2294922,0.2011719,-0.3642578
60.6875,504.0625,-14.75,1.552246,-1.189453,2.11377,0.2294922,0.2011719,-0.3642578
107.5625,608.3125,-4.875,0.1713867,-1.279297,2.324707,0.2666016,0.1894531,-0.3432617
125.1875,680.5625,4.3125,-0.8188477,-1.083984,2.11377,0.2666016,0.1894531,-0.3432617
120.9375,708.5625,3.875,-1.626465,-0.5185547,2.983887,0.2666016,0.1894531,-0.3432617
96.25,707.8125,-9,-0.2885742,-0.8930664,3.986328,0.3037109,0.1884766,-0.3056641
147.625,858.25,-48.6875,0.6279297,-0.3974609,2.819824,0.3037109,0.1884766,-0.3056641
97.125,835.25,-72.3125,-2.047363,-0.07373047,1.489746,0.3037109,0.1884766,-0.3056641
0.5,524.3125,-53,-6.080566,0.2807617,1.419434,0.3413086,0.1826172,-0.2597656
-84.125,228.75,-87.3125,-5.242188,1.107422,2.05127,0.3413086,0.1826172,-0.2597656
-127.125,-42.5,-136.125,-4.231934,-0.5029297,3.557129,0.3413086,0.1826172,-0.2597656
-91.1875,-142.875,-149.125,-2.351563,-0.8422852,3.432129,0.3413086,0.1826172,-0.2597656
-69.5625,-156.6875,-160.25,-1.415527,-0.269043,2.417969,0.3271484,0.1953125,-0.2705078
-59.125,-153.375,-168.6875,-1.330078,-0.2260742,1.782227,0.3271484,0.1953125,-0.2705078
-64.8125,-155.75,-170.6875,-1.208984,0.1010742,1.528809,0.3271484,0.1953125,-0.2705078
-79.5625,-144,-167.0625,-0.9243164,0.2573242,1.033203,0.2866211,0.2163086,-0.3081055
-98.8125,-114.1875,-164.25,-0.8540039,0.08544922,0.7758789,0.2866211,0.2163086,-0.3081055
-96.1875,-80.0625,-168.25,-0.7446289,-0.02294922,0.6591797,0.2866211,0.2163086,-0.3081055
-95.25,-47.5625,-174,-0.7055664,0.01123047,0.4287109,0.2504883,0.2280273,-0.3266602
-93.3125,-20.6875,-179.75,-0.6899414,0.01513672,0.331543,0.2504883,0.2280273,-0.3266602
-85.5625,4.1875,-183.625,-0.6044922,0.01513672,0.175293,0.2504883,0.2280273,-0.3266602
-82.25,27.4375,-186.375,-0.5654297,0.05419922,0.237793,0.2504883,0.2280273,-0.3266602
-74.3125,51.75,-187.5,-0.5341797,0.06201172,0.4599609,0.2363281,0.253418,-0.3364258
-64,71.75,-188.9375,-0.5185547,0.1245117,0.5615234,0.2363281,0.253418,-0.3364258
-53.4375,88.3125,-190.3125,-0.5380859,0.2338867,0.7524414,0.2363281,0.253418,-0.3364258
-42.0625,95.9375,-190.25,-0.5146484,0.3081055,0.8383789,0.2202148,0.2568359,-0.3530273
-31.125,99,-187.875,-0.4482422,0.4677734,1.037109,0.2202148,0.2568359,-0.3530273
-21.625,97.3125,-183.6875,-0.3935547,0.6513672,1.208984,0.2202148,0.2568359,-0.3530273
-14.125,93.8125,-177.3125,-0.3388672,0.7524414,1.279297,0.1992188,0.2792969,-0.3569336
-12.125,88.0625,-167.8125,-0.2299805,0.9282227,1.244141,0.1992188,0.2792969,-0.3569336
-12.4375,80.875,-155.125,-0.05029297,1.076172,1.208984,0.1992188,0.2792969,-0.3569336
-16.4375,72.875,-142.4375,0.007324219,1.158203,1.162109,0.1992188,0.2792969,-0.3569336
-20.5625,67.4375,-129.0625,0.2768555,1.208984,1.068359,0.1992188,0.2792969,-0.3569336
-23.625,64.8125,-115.5,0.4638672,1.240234,0.9829102,0.1992188,0.2792969,-0.3569336
-27.9375,63.25,-101.25,0.5458984,1.259766,0.9438477,0.1992188,0.2792969,-0.3569336
-30.9375,62.0625,-86.75,0.6630859,1.251953,0.8774414,0.1630859,0.2978516,-0.3779297
-34.8125,61.625,-72.25,0.7407227,1.216797,0.8657227,0.1630859,0.2978516,-0.3779297
-36.1875,59,-59.1875,0.7680664,1.177734,0.8852539,0.1630859,0.2978516,-0.3779297
-36.375,53.875,-46.9375,0.7875977,1.119141,0.8813477,0.1582031,0.3081055,-0.3935547
-35.1875,47.0625,-35.625,0.8110352,1.048828,0.9047852,0.1582031,0.3081055,-0.3935547
-31.625,39,-25.75,0.8774414,1.017578,0.8969727,0.1582031,0.3081055,-0.3935547
-25.875,32.625,-17.875,0.9282227,0.9165039,0.8852539,0.1582031,0.3081055,-0.3935547
-19.5625,24.6875,-9.875,0.9555664,0.8735352,0.7524414,0.1582031,0.3081055,-0.3935547
-13.5625,15.75,-2.6875,0.9985352,0.8305664,0.7329102,0.1582031,0.3081055,-0.3935547
-7.1875,8.1875,3.375,1.052734,0.7485352,0.6474609,0.1582031,0.3081055,-0.3935547
-1.25,1.25,8.3125,1.107422,0.6821289,0.5888672,0.1455078,0.328125,-0.4155273
6.625,-5.0625,11.125,1.158203,0.6474609,0.5537109,0.1455078,0.328125,-0.4155273
14.4375,-8.8125,13.25,1.169922,0.5302734,0.5498047,0.1455078,0.328125,-0.4155273
23.0625,-13.0625,15,1.193359,0.4404297,0.5888672,0.1337891,0.3222656,-0.4326172
30.875,-19,15.4375,1.162109,0.3818359,0.6240234,0.1337891,0.3222656,-0.4326172
39.9375,-26.625,15.25,1.150391,0.331543,0.6474609,0.1337891,0.3222656,-0.4326172
48.5,-35.8125,14.6875,1.123047,0.2768555,0.6743164,0.1269531,0.3173828,-0.4462891
55.5625,-46.8125,13.5,1.123047,0.253418,0.7055664,0.1269531,0.3173828,-0.4462891
60.875,-57.0625,12.875,1.064453,0.222168,0.6201172,0.1269531,0.3173828,-0.4462891
64.625,-72,11.0625,1.080078,0.1479492,0.5849609,0.1269531,0.3173828,-0.4462891
68.375,-79.625,9.5,1.064453,0.1401367,0.5810547,0.1201172,0.3164063,-0.4633789
71.1875,-90.5625,7.6875,1.044922,0.112793,0.5615234,0.1201172,0.3164063,-0.4633789
72.5625,-97.75,5.5625,1.021484,0.112793,0.4912109,0.1201172,0.3164063,-0.4633789
72.875,-104.6875,4,0.9477539,0.09326172,0.4599609,0.105957,0.309082,-0.4785156
70.125,-111.3125,2.3125,0.9204102,0.06591797,0.4365234,0.105957,0.309082,-0.4785156
69.6875,-115.8125,1.4375,0.9008789,0.03076172,0.4482422,0.105957,0.309082,-0.4785156
69.8125,-118.3125,0.75,0.8774414,-0.007324219,0.4599609,0.0859375,0.2954102,-0.4995117
68,-120.5,0.1875,0.8266602,-0.01123047,0.4677734,0.0859375,0.2954102,-0.4995117
65.5,-123.375,0,0.7993164,-0.01123047,0.5107422,0.0859375,0.2954102,-0.4995117
63.875,-127.9375,-1.25,0.7524414,-0.02294922,0.5380859,0.0859375,0.2954102,-0.4995117
62,-133.0625,-1.8125,0.6782227,-0.04638672,0.5810547,0.07666016,0.2885742,-0.5107422
60.125,-138.6875,-4,0.6318359,-0.06591797,0.6083984,0.07666016,0.2885742,-0.5107422
59.4375,-144.5625,-4.875,0.5849609,-0.06201172,0.6591797,0.07666016,0.2885742,-0.5107422
59,-150.875,-5.3125,0.5029297,-0.06591797,0.6591797,0.04980469,0.2836914,-0.5537109
58.625,-156.6875,-5.9375,0.5029297,-0.03466797,0.6938477,0.04980469,0.2836914,-0.5537109
59.25,-160.125,-5.125,0.4365234,-0.007324219,0.7641602,0.04980469,0.2836914,-0.5537109
60.9375,-163.625,-3.25,0.3662109,-0.01513672,0.7954102,0.03125,0.2685547,-0.5859375
62.9375,-167.75,-1.8125,0.3237305,-0.003417969,0.8032227,0.03125,0.2685547,-0.5859375
63.875,-172.3125,0.5,0.2807617,0.003417969,0.8110352,0.03125,0.2685547,-0.5859375
65.125,-176.75,2.6875,0.1713867,0.01123047,0.8540039,0.03125,0.2685547,-0.5859375
66.25,-180.6875,5.0625,0.1245117,-0.003417969,0.8813477,0.03125,0.2685547,-0.5859375
66.1875,-184.5625,7.0625,0.06591797,-0.007324219,0.8618164,0.03125,0.2685547,-0.5859375
65.625,-188.5,10.0625,-0.01513672,-0.02294922,0.8500977,0.03125,0.2685547,-0.5859375
66.25,-191.125,12.125,-0.05810547,0.007324219,0.8618164,-0.07080078,0.2373047,-0.6484375
65.1875,-191.375,15.0625,-0.1245117,0,0.8266602,-0.07080078,0.2373047,-0.6484375
63.9375,-192.9375,18.125,-0.190918,-0.007324219,0.8305664,-0.07080078,0.2373047,-0.6484375
63.875,-191.5625,20.125,-0.2456055,0.01123047,0.8422852,-0.1499023,0.2246094,-0.6723633
62.75,-189.875,23.5625,-0.331543,-0.003417969,0.8813477,-0.1499023,0.2246094,-0.6723633
62.5625,-188.625,26.875,-0.4638672,-0.03466797,0.8579102,-0.1499023,0.2246094,-0.6723633
61.875,-188.375,29,-0.5380859,-0.07373047,0.8579102,-0.1499023,0.2246094,-0.6723633
61.625,-188.6875,30.5625,-0.6435547,-0.1401367,0.8110352,-0.1499023,0.2246094,-0.6723633
61.125,-186.5625,31.5625,-0.7133789,-0.222168,0.7993164,-0.1499023,0.2246094,-0.6723633
61.5,-182.1875,30.75,-0.7329102,-0.2651367,0.8110352,-0.1499023,0.2246094,-0.6723633
62.75,-175.875,29.1875,-0.8540039,-0.3505859,0.8071289,-0.3061523,0.2026367,-0.6850586
64.8125,-169,27.6875,-0.8657227,-0.4248047,0.7875977,-0.3061523,0.2026367,-0.6850586
66.125,-160.8125,25.5,-0.9165039,-0.4599609,0.8227539,-0.3061523,0.2026367,-0.6850586
65.875,-150.625,23.5625,-0.9868164,-0.4833984,0.8891602,-0.3701172,0.2060547,-0.6669922
66.4375,-140.5,20.875,-1.009766,-0.4599609,0.9321289,-0.3701172,0.2060547,-0.6669922
65.0625,-132.4375,19.5625,-1.087891,-0.4638672,0.9985352,-0.3701172,0.2060547,-0.6669922
62.1875,-126.3125,17.875,-1.193359,-0.4365234,1.037109,-0.4365234,0.1977539,-0.6513672
58.8125,-125.625,16.625,-1.267578,-0.4130859,1.009766,-0.4365234,0.1977539,-0.6513672
52.5,-128.8125,15.1875,-1.364746,-0.3818359,0.9790039,-0.4365234,0.1977539,-0.6513672
46.625,-130.5,13.3125,-1.380371,-0.3583984,0.9555664,-0.4365234,0.1977539,-0.6513672
40.3125,-126.5,11.5625,-1.36084,-0.3857422,0.8618164,-0.4853516,0.2070313,-0.6430664
35,-119.6875,10.3125,-1.364746,-0.4052734,0.8071289,-0.4853516,0.2070313,-0.6430664
29.625,-110.25,7.8125,-1.36084,-0.4013672,0.7250977,-0.4853516,0.2070313,-0.6430664
23.75,-99.0625,5.6875,-1.372559,-0.3896484,0.6743164,-0.5249023,0.1992188,-0.6235352
20.0625,-87.875,2.4375,-1.380371,-0.4091797,0.6665039,-0.5249023,0.1992188,-0.6235352
18.125,-75.5625,-0.25,-1.446777,-0.3544922,0.5810547,-0.5249023,0.1992188,-0.6235352
17.25,-68.6875,-4.25,-1.489746,-0.3662109,0.5263672,-0.5634766,0.2001953,-0.6191406
17.8125,-60.0625,-7.3125,-1.520996,-0.331543,0.4873047,-0.5634766,0.2001953,-0.6191406
20.5,-52.4375,-10.875,-1.505371,-0.300293,0.3974609,-0.5634766,0.2001953,-0.6191406
23,-43.875,-14.3125,-1.501465,-0.237793,0.3198242,-0.5634766,0.2001953,-0.6191406
26.5625,-33.9375,-16.8125,-1.489746,-0.2182617,0.3041992,-0.59375,0.2011719,-0.6108398
31.8125,-23.375,-19.375,-1.450684,-0.1401367,0.2495117,-0.59375,0.2011719,-0.6108398
36.1875,-11.5625,-20.75,-1.438965,-0.07373047,0.1948242,-0.59375,0.2011719,-0.6108398
37,6.625,-38.6875,-2.199707,0,0.5380859,-0.6098633,0.1884766,-0.625
-16.9375,66.4375,16.0625,-1.560059,0.8188477,0.1987305,-0.6098633,0.1884766,-0.625
-185.75,160.875,9.875,-1.048828,1.540527,-0.5224609,-0.6098633,0.1884766,-0.625
-125.375,162.625,-26.125,-2.305176,-0.3779297,0.09326172,-0.59375,0.1943359,-0.6499023
-121.125,129.4375,-26.25,-0.8579102,-0.3818359,-0.03076172,-0.59375,0.1943359,-0.6499023
-155.125,110.875,56.9375,0.253418,-0.05029297,1.248047,-0.59375,0.1943359,-0.6499023
-268.1875,192.4375,75,-0.02685547,0.315918,1.813477,-0.59375,0.1943359,-0.6499023
-214.375,162.4375,41.75,-1.45459,-0.8383789,2.507813,-0.5712891,0.2036133,-0.6972656
-214,50.5,7.375,-0.6005859,-0.7094727,3.377441,-0.5712891,0.2036133,-0.6972656
-59.6875,33.4375,-39.8125,-1.735352,-2.679199,6.349609,-0.5712891,0.2036133,-0.6972656
14.375,-112.4375,-16.3125,-1.025391,-0.6201172,4.855957,-0.5541992,0.222168,-0.6948242
-22.1875,-95.5,1.25,-0.3974609,-0.253418,3.428223,-0.5541992,0.222168,-0.6948242
-6.8125,-81.25,4.0625,0.190918,-0.7993164,0.4638672,-0.5541992,0.222168,-0.6948242
15.125,-51,13.625,0.8383789,-0.7329102,-0.6201172,-0.5693359,0.2270508,-0.6948242
-9.125,10.9375,22.3125,1.189453,0.06201172,-0.9360352,-0.5693359,0.2270508,-0.6948242
-5,71.6875,17.1875,0.7641602,0.4482422,-0.03076172,-0.5693359,0.2270508,-0.6948242
12.4375,75.25,6.75,-0.06982422,0.4716797,0.9907227,-0.5693359,0.2270508,-0.6948242
-1.9375,58.4375,2.4375,-0.3388672,0.5537109,1.395996,-0.5693359,0.2270508,-0.6948242
-9.0625,27.4375,-1.75,-0.4873047,0.3779297,1.805664,-0.5693359,0.2270508,-0.6948242
-10.5625,-0.375,-6.125,-0.206543,0.04248047,1.505371,-0.5693359,0.2270508,-0.6948242
-10.875,-4.1875,-4.5,-0.007324219,-0.08154297,1.251953,-0.5527344,0.2246094,-0.6987305
-6.625,8.0625,-2.8125,0.1010742,-0.2495117,0.8735352,-0.5527344,0.2246094,-0.6987305
-1.3125,18.625,-1.1875,0.1166992,-0.237793,0.8110352,-0.5527344,0.2246094,-0.6987305
8.0625,28.875,-0.5625,0.112793,-0.1791992,0.8344727,-0.5561523,0.2231445,-0.7099609
10.1875,37,0.25,-0.01123047,-0.1245117,0.9868164,-0.5561523,0.2231445,-0.7099609
12.1875,39,0.9375,-0.1948242,0.007324219,0.9946289,-0.5561523,0.2231445,-0.7099609
12.375,35,0,-0.175293,0.04638672,0.9985352,-0.5561523,0.2231445,-0.7099609
13.6875,31.375,-0.6875,-0.1870117,0.06591797,1.091797,-0.5561523,0.2231445,-0.7099609
11.0625,26.25,-1.0625,-0.253418,0.03076172,1.072266,-0.5561523,0.2231445,-0.7099609
9.0625,19.625,-0.75,-0.1674805,0.05029297,0.9985352,-0.5561523,0.2231445,-0.7099609
8.9375,19.4375,-0.3125,-0.1323242,-0.06201172,0.9633789,-0.546875,0.21875,-0.7158203
6.5,14.8125,1.8125,-0.175293,-0.05810547,1.013672,-0.546875,0.21875,-0.7158203
6.0625,10.25,3.1875,-0.112793,-0.03466797,1.013672,-0.546875,0.21875,-0.7158203
6.125,9.6875,3.75,-0.06201172,-0.01513672,0.9868164,-0.5483398,0.2255859,-0.7158203
4.625,8,4.5,-0.03076172,0.02294922,1.009766,-0.5483398,0.2255859,-0.7158203
5.8125,5.125,3.6875,-0.03076172,0.01904297,1.037109,-0.5483398,0.2255859,-0.7158203
3.9375,3.875,3.6875,-0.03466797,0.03466797,1.005859,-0.5449219,0.21875,-0.7099609
3.5,3,3.1875,-0.05029297,-0.01513672,0.9985352,-0.5449219,0.21875,-0.7099609
4,2.3125,3.25,-0.05029297,0.007324219,0.9555664,-0.5449219,0.21875,-0.7099609
4.5,1.5625,3.375,-0.07373047,-0.003417969,1.001953,-0.5449219,0.21875,-0.7099609
2.9375,1.375,3.25,-0.06591797,0.03466797,0.9750977,-0.5517578,0.2211914,-0.730957
3.125,0.875,2.75,-0.07373047,0.02685547,0.9633789,-0.5517578,0.2211914,-0.730957
2.9375,0.875,2,-0.1049805,0.01513672,0.9985352,-0.5517578,0.2211914,-0.730957
2.875,0.5,2.1875,-0.1245117,0.02294922,0.9516602,-0.543457,0.2211914,-0.7182617
2.375,0.3125,1.8125,-0.1088867,0.02685547,0.9282227,-0.543457,0.2211914,-0.7182617
2.0625,0.6875,2.0625,-0.1010742,0.007324219,0.9750977,-0.543457,0.2211914,-0.7182617
1.9375,0.6875,2.25,-0.1049805,0.01513672,0.9594727,-0.5458984,0.2163086,-0.7211914
4.0625,0.4375,1.6875,-0.112793,0.003417969,0.9594727,-0.5458984,0.2163086,-0.7211914
3.5625,0,1.75,-0.128418,0.007324219,0.9946289,-0.5458984,0.2163086,-0.7211914
3.125,-0.125,2.3125,-0.06982422,-0.007324219,0.9672852,-0.5458984,0.2163086,-0.7211914
4.8125,0.6875,1.875,-0.06201172,-0.04638672,0.9868164,-0.543457,0.2177734,-0.7182617
5.8125,1.125,3,-0.08544922,-0.003417969,1.021484,-0.543457,0.2177734,-0.7182617
4.125,-0.1875,2.1875,-0.06982422,-0.007324219,1.021484,-0.543457,0.2177734,-0.7182617
5.8125,0.875,2.25,-0.06201172,0.01513672,1.013672,-0.5410156,0.2231445,-0.7167969
5.875,0.25,1.375,-0.08544922,-0.02294922,1.060547,-0.5410156,0.2231445,-0.7167969
6.375,-0.6875,2.25,-0.08154297,-0.02685547,0.9829102,-0.5410156,0.2231445,-0.7167969
5.625,1.1875,2.0625,-0.06982422,0.01904297,0.9868164,-0.5483398,0.215332,-0.7182617
6.9375,-0.4375,2,-0.09716797,0.05029297,0.9946289,-0.5483398,0.215332,-0.7182617
4.875,-1.25,2.1875,-0.07373047,0.04248047,0.9946289,-0.5483398,0.215332,-0.7182617
4.875,-2,2.3125,-0.06201172,0.06591797,0.9282227,-0.5483398,0.215332,-0.7182617
4.8125,-2.0625,2.25,-0.09326172,0.01513672,0.9438477,-0.5483398,0.215332,-0.7182617
2.5,-3.75,2.5,-0.05810547,0.04248047,0.9360352,-0.5483398,0.215332,-0.7182617
2.25,-3.3125,2.5,0.02685547,0.05029297,0.8110352,-0.5483398,0.215332,-0.7182617
1.125,-4.375,1.75,0.05810547,0.07373047,0.8735352,-0.5449219,0.2290039,-0.7143555
0.3125,-4.5,1.5,0.08544922,0.05029297,0.8891602,-0.5449219,0.2290039,-0.7143555
0,-2.1875,0.875,0.06591797,0.07373047,0.8774414,-0.5449219,0.2290039,-0.7143555
3.375,-1,0,-0.003417969,0.05029297,0.9360352,-0.5507813,0.2246094,-0.7197266
1,-1.4375,-0.6875,-0.03857422,0.01513672,1.013672,-0.5507813,0.2246094,-0.7197266
2.0625,-2.375,-0.6875,-0.09716797,0.02294922,1.017578,-0.5507813,0.2246094,-0.7197266
1.625,-0.9375,-1.1875,-0.1206055,0.007324219,0.9946289,-0.5507813,0.2246094,-0.7197266
1.6875,-1.25,-1.125,-0.1518555,0.02294922,1.009766,-0.5507813,0.2246094,-0.7197266
1.8125,-1.125,-0.375,-0.1479492,0.003417969,1.017578,-0.5507813,0.2246094,-0.7197266
1.3125,0.4375,-0.375,-0.1557617,0,0.9946289,-0.5507813,0.2246094,-0.7197266
1.75,-0.1875,0.1875,-0.1479492,-0.02294922,0.9985352,-0.5449219,0.2197266,-0.7143555
0.5,-0.0625,0.6875,-0.1166992,0.03076172,1.009766,-0.5449219,0.2197266,-0.7143555
1.1875,-0.5,0.8125,-0.07763672,0.03076172,0.9985352,-0.5449219,0.2197266,-0.7143555
0.375,-1.625,0.3125,-0.05029297,0.03076172,1.033203,-0.5390625,0.2280273,-0.7197266
0.3125,-1.1875,0.0625,0.003417969,0.02294922,0.9711914,-0.5390625,0.2280273,-0.7197266
1.125,-1.3125,0,-0.01123047,-0.003417969,0.9516602,-0.5390625,0.2280273,-0.7197266
-0.3125,-0.625,0.5625,0.05029297,0.01513672,0.9438477,-0.5517578,0.2177734,-0.7226563
1,0.5,-0.3125,0.04638672,0.04248047,0.9907227,-0.5517578,0.2177734,-0.7226563
0.875,0.25,-1.4375,0.01123047,0.03466797,0.9399414,-0.5517578,0.2177734,-0.7226563
1.5625,1.375,-1.625,-0.01123047,0.02685547,0.9282227,-0.5517578,0.2177734,-0.7226563
2.375,1.9375,-2.1875,-0.03466797,0.01513672,0.9750977,-0.546875,0.222168,-0.7084961
2.0625,3.0625,-1.875,-0.05029297,0.01513672,0.9829102,-0.546875,0.222168,-0.7084961
2.375,3.875,-1.375,-0.05029297,0.01904297,0.9829102,-0.546875,0.222168,-0.7084961
2.875,3.5625,-1.9375,-0.1166992,0.007324219,0.9672852,-0.5458984,0.2270508,-0.7226563
2.25,3.4375,-1.5,-0.1166992,-0.007324219,0.9868164,-0.5458984,0.2270508,-0.7226563
2.4375,3.25,-1.5625,-0.1010742,0.01513672,0.9829102,-0.5458984,0.2270508,-0.7226563
2.3125,4.125,-1.1875,-0.1088867,0.01123047,1.001953,-0.5390625,0.2231445,-0.7182617
2.3125,3.3125,-1.0625,-0.08935547,0.03076172,1.029297,-0.5390625,0.2231445,-0.7182617
2.0625,3.5625,-1,-0.08935547,0.003417969,1.001953,-0.5390625,0.2231445,-0.7182617
2.0625,3.1875,-0.5625,-0.08544922,-0.003417969,1.021484,-0.5390625,0.2231445,-0.7182617
2.1875,3.625,-0.8125,-0.06982422,0.01513672,0.9555664,-0.5483398,0.222168,-0.7158203
1.875,3.9375,-0.6875,-0.03466797,0.03466797,0.9204102,-0.5483398,0.222168,-0.7158203
1.625,2.875,-1.125,-0.02685547,0.01123047,0.9829102,-0.5483398,0.222168,-0.7158203
2.4375,3.1875,-0.5625,-0.04248047,0.01513672,0.9672852,-0.5458984,0.2304688,-0.730957
2.625,3.6875,-1.0625,-0.03466797,0.03076172,0.9516602,-0.5458984,0.2304688,-0.730957
2.3125,2.5,-0.9375,-0.05029297,0.02685547,1.017578,-0.5458984,0.2304688,-0.730957
2.6875,2,-0.375,-0.04638672,0.01123047,1.013672,-0.543457,0.2197266,-0.7128906
3.25,2.75,-1.125,-0.07373047,0.01513672,0.9711914,-0.543457,0.2197266,-0.7128906
3.125,2.9375,-1.1875,-0.07763672,0.01123047,1.009766,-0.543457,0.2197266,-0.7128906
2.6875,2.125,-1.4375,-0.09716797,-0.003417969,1.005859,-0.543457,0.2197266,-0.7128906
3.125,1.5625,-0.875,-0.09716797,0.01123047,0.9829102,-0.543457,0.2197266,-0.7128906
3.375,1.9375,-1.0625,-0.07763672,0.01904297,0.9360352,-0.543457,0.2197266,-0.7128906
3.5,1.8125,-1,-0.09716797,0.003417969,0.9399414,-0.543457,0.2197266,-0.7128906
4.5,1.3125,-1.5,-0.07763672,0.01513672,0.9672852,-0.5483398,0.21875,-0.7084961
4,1.375,-1.4375,-0.128418,0.04248047,1.044922,-0.5483398,0.21875,-0.7084961
3.5625,0.5,-0.5625,-0.1010742,0.007324219,1.029297,-0.5483398,0.21875,-0.7084961
3.125,1.3125,-0.6875,-0.03076172,0.007324219,0.9672852,-0.5390625,0.2177734,-0.7197266
3.9375,1.9375,-0.3125,-0.06591797,0,0.9321289,-0.5390625,0.2177734,-0.7197266
3.5,1.75,-0.5,-0.06201172,0.007324219,0.9711914,-0.5390625,0.2177734,-0.7197266
3.625,1.8125,-0.25,-0.04638672,0.01904297,0.9750977,-0.5390625,0.2177734,-0.7197266
4.0625,1.9375,-0.5,-0.06591797,0.01513672,0.9829102,-0.5390625,0.2177734,-0.7197266
4.75,1.6875,-1.5,-0.08935547,0.02294922,0.9985352,-0.5390625,0.2177734,-0.7197266
4.3125,2,-1,-0.08935547,0.01123047,0.9750977,-0.5390625,0.2177734,-0.7197266
4.3125,2.5625,-0.5,-0.07763672,0.03466797,0.9633789,-0.5483398,0.222168,-0.7182617
4.125,2.1875,-0.875,-0.06982422,0.03466797,0.9477539,-0.5483398,0.222168,-0.7182617
4,2.0625,-0.75,-0.08154297,0.03076172,0.9594727,-0.5483398,0.222168,-0.7182617
4.75,2.125,-0.9375,-0.08935547,0.01513672,0.9750977,-0.543457,0.2231445,-0.7255859
3.9375,1.3125,-1,-0.1166992,0.01513672,0.9516602,-0.543457,0.2231445,-0.7255859
4,0.6875,0.1875,-0.112793,0.03466797,0.9711914,-0.543457,0.2231445,-0.7255859
3.5625,0.125,-0.125,-0.04248047,0.01513672,0.9555664,-0.5390625,0.215332,-0.7167969
3.4375,-0.25,-0.25,-0.05419922,0.02294922,0.9907227,-0.5390625,0.215332,-0.7167969
2.9375,0,0.625,-0.05029297,0.01513672,0.9516602,-0.5390625,0.215332,-0.7167969
3.9375,-0.125,0.375,-0.03466797,0.03466797,0.8891602,-0.5390625,0.215332,-0.7167969
2.125,0,0.0625,-0.03857422,0.03466797,0.9086914,-0.5356445,0.2197266,-0.7197266
2.875,-1.3125,-0.375,-0.05029297,0.03466797,0.9672852,-0.5356445,0.2197266,-0.7197266
2.0625,-0.0625,-0.1875,-0.02685547,0.007324219,0.9438477,-0.5356445,0.2197266,-0.7197266
2.375,0.5,-0.375,-0.03076172,0.04638672,0.9282227,-0.5341797,0.2163086,-0.7294922
2,0.6875,-0.75,-0.04638672,0.02294922,0.9868164,-0.5341797,0.2163086,-0.7294922
2.4375,0,-0.875,-0.07373047,0.03857422,0.9829102,-0.5341797,0.2163086,-0.7294922
2.375,0.4375,-0.8125,-0.05029297,0.01513672,0.9399414,-0.5400391,0.2197266,-0.7338867
1.75,0.0625,-0.625,-0.07373047,0.06982422,0.9282227,-0.5400391,0.2197266,-0.7338867
2.25,0.1875,-0.5,-0.09716797,0.01513672,0.9204102,-0.5400391,0.2197266,-0.7338867
1.125,1.4375,-1,-0.06982422,0.03857422,0.8813477,-0.5400391,0.2197266,-0.7338867
2.5625,1.1875,-1.625,-0.09326172,0.04248047,0.9321289,-0.543457,0.2163086,-0.7294922
0.9375,2,-1.5,-0.09326172,0.01904297,0.9321289,-0.543457,0.2163086,-0.7294922
