Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
4258,31.4375,-46.125,-14.875,0.06982422,0.05029297,0.9360352,-0.08349609,0.06640625,-0.2802734
4259,32.1875,-46.5625,-14.375,0.06201172,0.04638672,0.9907227,-0.08349609,0.06640625,-0.2802734
4261,32.0625,-46.6875,-13.625,0.04638672,0.06201172,0.9672852,-0.08935547,0.06298828,-0.2680664
4262,30.5,-47.5625,-12.125,0.05419922,0.03076172,0.9516602,-0.08935547,0.06298828,-0.2680664
4264,30.3125,-49.5625,-8.875,0.05810547,0.02294922,0.9243164,-0.08935547,0.06298828,-0.2680664
4265,29.6875,-52,-6.9375,0.08154297,0.01123047,0.9399414,-0.08691406,0.05615234,-0.2666016
4267,32.8125,-53.375,-3.1875,0.05029297,-0.01513672,0.9438477,-0.08691406,0.05615234,-0.2666016
4268,31.375,-57.3125,1.3125,0.06201172,0.01123047,0.9204102,-0.08691406,0.05615234,-0.2666016
4270,29,-60.6875,6.5625,0.04638672,-0.003417969,1.025391,-0.08691406,0.05615234,-0.2666016
4271,32.375,-51.5625,11,0.01513672,-0.02685547,1.126953,-0.08935547,0.05859375,-0.2651367
4273,41,-41.9375,21.125,0.2182617,-0.02685547,1.033203,-0.08935547,0.05859375,-0.2651367
4274,30.375,-32.25,23.0625,0.3081055,0.1401367,1.138672,-0.08935547,0.05859375,-0.2651367
4276,19.5,-6.625,25.1875,0.128418,0.03076172,1.177734,-0.09179688,0.05615234,-0.2666016
4277,33.1875,14.375,34.25,0.3818359,0.04248047,0.9633789,-0.09179688,0.05615234,-0.2666016
4279,17.1875,37.6875,41.0625,0.5732422,0.175293,1.048828,-0.09179688,0.05615234,-0.2666016
4282,9,82.6875,43.25,0.6665039,0.08544922,1.169922,-0.09375,0.05957031,-0.2539063
4284,14,132.3125,46.4375,0.7875977,0.01904297,1.181641,-0.09375,0.05957031,-0.2539063
4285,-0.1875,195.6875,50.125,0.8969727,0.269043,0.9672852,-0.09375,0.05957031,-0.2539063
4287,-27.75,262.9375,61.75,1.216797,0.159668,1.154297,-0.09375,0.05957031,-0.2539063
4288,-52.625,366,84.0625,1.821289,0.3466797,1.208984,-0.09375,0.05957031,-0.2539063
4290,-65.1875,470.8125,90.6875,2.074707,-0.1206055,1.376465,-0.09375,0.05957031,-0.2539063
4291,-27.75,529.5625,82.625,0.9086914,-0.6552734,1.606934,-0.09375,0.05957031,-0.2539063
4293,5.0625,556.9375,68.5,1.208984,-0.4873047,1.899414,-0.06347656,0.06298828,-0.2817383
4294,30.875,612.875,74.1875,1.119141,0.2026367,1.606934,-0.06347656,0.06298828,-0.2817383
4296,0.3125,568.4375,142.8125,-1.056641,0.7133789,1.115234,-0.06347656,0.06298828,-0.2817383
4297,-130,561.6875,129.75,0.3388672,0.5498047,2.074707,-0.0390625,0.06298828,-0.2915039
4299,-24.0625,652.4375,111.3125,0.5693359,0.05419922,2.086426,-0.0390625,0.06298828,-0.2915039
4300,32.625,703.6875,83.375,1.056641,0.1245117,2.11377,-0.0390625,0.06298828,-0.2915039
4302,35.125,777,52,3.666504,0.1206055,2.862793,-0.0390625,0.06298828,-0.2915039
4303,85.9375,856.125,39.75,3.533691,-0.5380859,2.515625,-0.0390625,0.06298828,-0.2915039
4305,122.5,943.25,38.125,2.191895,-0.4560547,2.632813,-0.0390625,0.06298828,-0.2915039
4306,170.3125,1022.063,12.8125,1.875977,0.06201172,1.123047,-0.0390625,0.06298828,-0.2915039
4308,201.4375,1051.188,-51.1875,1.750977,0.01904297,1.201172,0.04980469,0.05273438,-0.277832
4309,247.625,1114.688,-91.75,1.790039,-0.3081055,1.84082,0.04980469,0.05273438,-0.277832
4311,276.9375,1189,-138.625,2.40625,-0.09716797,0.8618164,0.04980469,0.05273438,-0.277832
4312,309.375,1215.438,-187.8125,2.398438,-0.1362305,0.5615234,0.1083984,0.05126953,-0.2426758
4314,382.4375,1242.375,-209.0625,1.926758,-0.5693359,0.8188477,0.1083984,0.05126953,-0.2426758
4315,429.0625,1400,-171.625,0.07373047,-1.037109,1.961914,0.1083984,0.05126953,-0.2426758
4317,361.875,1526.75,-131.375,0.1948242,-0.003417969,0.06591797,0.1630859,0.04199219,-0.1772461
4318,16.375,1267.813,-19.3125,-7.988281,-1.692383,3.880859,0.1630859,0.04199219,-0.1772461
4320,-59.8125,725.5,67.625,-5.046875,2.535156,5.238281,0.1630859,0.04199219,-0.1772461
4321,140.625,178.9375,-114.125,-3.935547,2.363281,4.614258,0.1630859,0.04199219,-0.1772461
4323,51.4375,-69.625,-85.0625,-0.9711914,-0.6005859,4.247559,0.1806641,0.04003906,-0.1411133
4324,42.5,-52.1875,-76,1.567871,-0.003417969,6.135254,0.1806641,0.04003906,-0.1411133
4326,86.8125,-2.125,-90.5,1.146484,0.3505859,5.351074,0.1806641,0.04003906,-0.1411133
4327,29.875,-45.8125,-83.625,0.6357422,0.3276367,3.798828,0.1977539,0.04931641,-0.1450195
4329,38.1875,-98,-81.9375,0.9829102,0.3505859,2.991699,0.1977539,0.04931641,-0.1450195
4330,27.625,-111.625,-67.9375,1.259766,0.3623047,2.776855,0.1977539,0.04931641,-0.1450195
4332,5.4375,-132.75,-51.3125,0.9672852,0.5419922,2.371094,0.2050781,0.05371094,-0.1435547
4333,-16.875,-169.5,-44.1875,0.8383789,0.4560547,2.105957,0.2050781,0.05371094,-0.1435547
4335,-28.5625,-195.125,-41.75,0.6704102,0.4404297,1.875977,0.2050781,0.05371094,-0.1435547
4336,-48.4375,-206.625,-38.125,0.6162109,0.3237305,1.48584,0.2050781,0.05371094,-0.1435547
4338,-65.125,-208.6875,-37.4375,0.5732422,0.2495117,1.169922,0.2070313,0.05712891,-0.1508789
4339,-83.25,-212.3125,-37.0625,0.4833984,0.237793,1.013672,0.2070313,0.05712891,-0.1508789
4341,-102.1875,-216.5625,-37.5,0.4873047,0.1831055,0.7797852,0.2070313,0.05712891,-0.1508789
4342,-120.4375,-218.5,-38.0625,0.5146484,0.1245117,0.6123047,0.2094727,0.06787109,-0.1645508
4344,-133.3125,-218.4375,-39.875,0.5341797,0.06201172,0.5341797,0.2094727,0.06787109,-0.1645508
4345,-140.4375,-217.625,-43.0625,0.5107422,-0.03857422,0.5615234,0.2094727,0.06787109,-0.1645508
4347,-142.1875,-217.625,-47.0625,0.4794922,-0.1049805,0.6240234,0.2070313,0.06445313,-0.171875
4348,-139.8125,-218,-52.5625,0.4208984,-0.1479492,0.6513672,0.2070313,0.06445313,-0.171875
4350,-133.3125,-221,-58,0.3623047,-0.1948242,0.6782227,0.2070313,0.06445313,-0.171875
4351,-124.1875,-224.25,-63.6875,0.331543,-0.2495117,0.7446289,0.2070313,0.06445313,-0.171875
4353,-113.1875,-226.625,-70.875,0.284668,-0.2495117,0.7954102,0.2070313,0.06445313,-0.171875
4354,-99.875,-229.5625,-78.375,0.2416992,-0.269043,0.8266602,0.2070313,0.06445313,-0.171875
4356,-85.625,-233.4375,-84.9375,0.206543,-0.2807617,0.8422852,0.2070313,0.06445313,-0.171875
4357,-69.75,-237.625,-92.875,0.1518555,-0.2495117,0.8579102,0.2050781,0.08740234,-0.2148438
4359,-55.1875,-241.25,-95.6875,0.1088867,-0.1791992,0.9125977,0.2050781,0.08740234,-0.2148438
4360,-39.6875,-246.9375,-101.5,0.05810547,-0.1401367,0.9086914,0.2050781,0.08740234,-0.2148438
4362,-26.0625,-253.25,-106.5625,-0.003417969,-0.07763672,0.9477539,0.2036133,0.09912109,-0.2402344
4363,-12.5625,-260.25,-109.5,-0.04248047,-0.003417969,0.9360352,0.2036133,0.09912109,-0.2402344
4365,-2.5,-266.8125,-110,-0.07373047,0.01513672,0.9438477,0.2036133,0.09912109,-0.2402344
4366,6.6875,-273.0625,-109.625,-0.09326172,0.1401367,0.9321289,0.2036133,0.09912109,-0.2402344
4368,13.9375,-277.8125,-106.5,-0.1245117,0.2456055,0.9477539,0.2036133,0.09912109,-0.2402344
4369,19.125,-282.1875,-104.1875,-0.1635742,0.2729492,0.9243164,0.2036133,0.09912109,-0.2402344
4371,22.375,-286,-97.25,-0.1987305,0.3701172,0.9477539,0.2036133,0.09912109,-0.2402344
4372,23.75,-288.875,-94.6875,-0.2299805,0.4638672,0.9477539,0.1918945,0.1201172,-0.2817383
4374,23.375,-292.0625,-85.75,-0.2456055,0.4794922,0.9711914,0.1918945,0.1201172,-0.2817383
4375,22.25,-294.625,-78.1875,-0.2768555,0.5693359,0.9516602,0.1918945,0.1201172,-0.2817383
4377,20.625,-298.75,-69.5625,-0.2729492,0.5927734,0.9946289,0.184082,0.1279297,-0.3041992
4379,17.8125,-301.9375,-60.25,-0.284668,0.6083984,1.021484,0.184082,0.1279297,-0.3041992
4381,16,-305.125,-51.125,-0.2924805,0.6201172,1.044922,0.184082,0.1279297,-0.3041992
4382,14.4375,-307.5625,-42.3125,-0.2768555,0.6005859,1.087891,0.1665039,0.1318359,-0.3291016
4384,13.6875,-309.875,-34.5,-0.2807617,0.5732422,1.119141,0.1665039,0.1318359,-0.3291016
4385,14.1875,-313.0625,-26.8125,-0.3276367,0.5107422,1.189453,0.1665039,0.1318359,-0.3291016
4387,14.3125,-316.25,-20.0625,-0.3388672,0.4599609,1.228516,0.1665039,0.1318359,-0.3291016
4388,16.5625,-320.3125,-13.1875,-0.3544922,0.4365234,1.263672,0.1455078,0.1411133,-0.3530273
4390,18.875,-323.5,-8.1875,-0.4052734,0.4013672,1.283203,0.1455078,0.1411133,-0.3530273
4391,22.25,-326.5,-3.4375,-0.4130859,0.3237305,1.330078,0.1455078,0.1411133,-0.3530273
4393,26.75,-329.1875,0.6875,-0.4521484,0.2924805,1.330078,0.1142578,0.1328125,-0.3779297
4394,30.875,-331.875,3.6875,-0.4833984,0.2416992,1.345215,0.1142578,0.1328125,-0.3779297
4396,35,-334,6.625,-0.5107422,0.2416992,1.419434,0.1142578,0.1328125,-0.3779297
4397,39,-334.5,9.6875,-0.5380859,0.2182617,1.431152,0.07080078,0.1337891,-0.4047852
4399,42.9375,-337.1875,11.5625,-0.5576172,0.1713867,1.427246,0.07080078,0.1337891,-0.4047852
4400,43.3125,-338.6875,14.6875,-0.6005859,0.1401367,1.450684,0.07080078,0.1337891,-0.4047852
4402,43.4375,-338.875,16.75,-0.6513672,0.112793,1.458496,0.07080078,0.1337891,-0.4047852
4403,45.3125,-339.5,17,-0.6743164,0.01513672,1.474121,0.03369141,0.1386719,-0.4018555
4405,46.0625,-338.4375,17.125,-0.6977539,-0.003417969,1.481934,0.03369141,0.1386719,-0.4018555
4406,47.3125,-336.8125,15.875,-0.7250977,-0.01904297,1.513184,0.03369141,0.1386719,-0.4018555
4408,48.8125,-335.375,14.25,-0.7524414,-0.05419922,1.528809,-0.01953125,0.1303711,-0.4086914
4409,50.625,-333.9375,13.125,-0.7329102,-0.06201172,1.575684,-0.01953125,0.1303711,-0.4086914
4411,52.5625,-332.4375,11.5,-0.7563477,-0.05029297,1.583496,-0.01953125,0.1303711,-0.4086914
4412,55.375,-331,10.6875,-0.7563477,-0.03076172,1.649902,-0.06933594,0.1303711,-0.4057617
4414,58.75,-329.3125,9.8125,-0.7719727,-0.02685547,1.727539,-0.06933594,0.1303711,-0.4057617
4415,63.9375,-327.625,9.9375,-0.7915039,-0.007324219,1.758789,-0.06933594,0.1303711,-0.4057617
4417,69.125,-325.6875,11,-0.8383789,0.04638672,1.836914,-0.06933594,0.1303711,-0.4057617
4418,73.25,-325.625,13.875,-0.8579102,0.1479492,1.938477,-0.06933594,0.1303711,-0.4057617
4420,76.0625,-324.5625,17.125,-0.8696289,0.206543,1.96582,-0.06933594,0.1303711,-0.4057617
4421,78.0625,-324.375,20.6875,-0.9086914,0.2573242,2.043457,-0.06933594,0.1303711,-0.4057617
4423,85,-324.125,26.25,-0.9360352,0.284668,2.094238,-0.1567383,0.1293945,-0.3598633
4424,85.5,-325.4375,32.1875,-0.9672852,0.331543,2.164551,-0.1567383,0.1293945,-0.3598633
4426,85.25,-325.0625,38.5,-0.9829102,0.3505859,2.234863,-0.1567383,0.1293945,-0.3598633
4427,85.1875,-326.8125,44.375,-1.009766,0.3662109,2.262207,-0.1694336,0.1245117,-0.3291016
4429,80.625,-327.4375,50.3125,-1.060547,0.3388672,2.34375,-0.1694336,0.1245117,-0.3291016
4430,83.5,-328.3125,56.1875,-1.107422,0.3427734,2.46875,-0.1694336,0.1245117,-0.3291016
4432,81.9375,-329.3125,61.875,-1.162109,0.3466797,2.492188,-0.1694336,0.1245117,-0.3291016
4433,81.8125,-329.5,66.4375,-1.279297,0.3427734,2.585938,-0.1694336,0.1245117,-0.3291016
4435,77.125,-329.9375,71.6875,-1.438965,0.3623047,2.679199,-0.1694336,0.1245117,-0.3291016
4436,75.3125,-330.875,77.625,-1.501465,0.4208984,2.687012,-0.1694336,0.1245117,-0.3291016
4438,71.4375,-332.625,83,-1.68457,0.4521484,2.72998,-0.2045898,0.1259766,-0.2802734
4439,66.875,-333.9375,87.625,-1.801758,0.5419922,2.714355,-0.2045898,0.1259766,-0.2802734
4441,61.8125,-334,91.5625,-1.891602,0.6005859,2.69873,-0.2045898,0.1259766,-0.2802734
4442,53.8125,-332.8125,96.6875,-2.012207,0.7133789,2.605469,-0.2138672,0.1352539,-0.2651367
4444,46.3125,-331.375,100.75,-2.059082,0.8032227,2.441406,-0.2138672,0.1352539,-0.2651367
4445,36.8125,-329.375,105.75,-2.14502,0.8032227,2.320801,-0.2138672,0.1352539,-0.2651367
4447,27.8125,-324.1875,110.5,-2.262207,0.7680664,2.125488,-0.2290039,0.1362305,-0.2456055
4448,19.8125,-319.5,113.9375,-2.312988,0.6005859,1.891602,-0.2290039,0.1362305,-0.2456055
4450,17.75,-313.5625,114.375,-2.496094,0.4912109,1.774414,-0.2290039,0.1362305,-0.2456055
4451,20.25,-304.6875,111.25,-2.718262,0.2807617,1.466309,-0.2290039,0.1362305,-0.2456055
4453,23,-296,102.6875,-2.82373,0.07373047,1.142578,-0.2397461,0.1396484,-0.2216797
4454,25.1875,-286.8125,90.9375,-3.045898,-0.06201172,0.9594727,-0.2397461,0.1396484,-0.2216797
4456,28.5625,-275.875,74.8125,-3.264648,-0.4052734,0.6665039,-0.2397461,0.1396484,-0.2216797
4457,35.25,-260.5625,54,-3.369629,-0.7993164,0.3779297,-0.246582,0.1420898,-0.2148438
4459,47.5,-245,31.1875,-3.63916,-0.9985352,0.2299805,-0.246582,0.1420898,-0.2148438
4460,65.5,-227.75,4.3125,-3.900391,-1.337402,-0.05029297,-0.246582,0.1420898,-0.2148438
4462,91.375,-210.75,-21.375,-4.005371,-1.571777,-0.4287109,-0.2583008,0.1411133,-0.1787109
4463,122.0625,-191.75,-45.75,-4.138184,-1.649902,-0.5927734,-0.2583008,0.1411133,-0.1787109
4465,156.6875,-171.3125,-63.9375,-4.095215,-1.649902,-0.9243164,-0.2583008,0.1411133,-0.1787109
4466,193.0625,-140.625,-75,-4.04834,-1.474121,-1.115234,-0.2583008,0.1411133,-0.1787109
4468,215,-103.9375,-79.75,-3.931641,-1.291016,-1.162109,-0.2583008,0.1430664,-0.1704102
4469,223,-60.0625,-78.25,-3.806641,-0.9477539,-1.306641,-0.2583008,0.1430664,-0.1704102
4471,215.6875,-19.8125,-72.5,-3.720703,-0.5654297,-1.150391,-0.2583008,0.1430664,-0.1704102
4472,199.75,16.875,-64.25,-3.408691,-0.4130859,-1.072266,-0.253418,0.1259766,-0.1660156
4474,174.8125,51.4375,-55.0625,-3.022461,-0.01123047,-0.7797852,-0.253418,0.1259766,-0.1660156
4476,133.0625,83.75,-44.875,-2.831543,0.2612305,-0.3818359,-0.253418,0.1259766,-0.1660156
4478,89.75,108.4375,-36,-2.507813,0.3349609,-0.1206055,-0.2548828,0.1166992,-0.1577148
4479,43.75,121.5625,-27.75,-2.23877,0.3935547,0.3818359,-0.2548828,0.1166992,-0.1577148
4481,7.1875,128.8125,-21.1875,-2.098145,0.4365234,0.5810547,-0.2548828,0.1166992,-0.1577148
4482,-30.5625,131.125,-16.3125,-1.868164,0.5029297,0.9516602,-0.2548828,0.1166992,-0.1577148
4484,-58.9375,129.25,-14.0625,-1.665527,0.4443359,1.208984,-0.2548828,0.1166992,-0.1577148
4485,-91.4375,148.375,-5.9375,-2.117676,0.01123047,1.591309,-0.2548828,0.1166992,-0.1577148
4487,-52.1875,231.0625,-39.875,-1.267578,-0.5732422,-0.5927734,-0.2548828,0.1166992,-0.1577148
4488,-184.8125,355.3125,-29.1875,1.205078,0.6201172,0.222168,-0.2490234,0.1166992,-0.1816406
4490,49.3125,349.1875,-34.5,-1.150391,-0.5927734,2.359375,-0.2490234,0.1166992,-0.1816406
4491,-101.5625,135.625,-15.75,-0.5693359,1.645996,1.318359,-0.2490234,0.1166992,-0.1816406
4493,-84.0625,176.5,-15.875,-0.6743164,0.4833984,2.429688,-0.2416992,0.1235352,-0.1967773
4494,-69.375,155.3125,-16.375,-0.5576172,0.8657227,1.489746,-0.2416992,0.1235352,-0.1967773
4496,-110.3125,161.3125,-8.4375,1.166016,0.5810547,0.4248047,-0.2416992,0.1235352,-0.1967773
4497,-90.6875,210,-10.3125,1.813477,0.1870117,-0.2612305,-0.2416992,0.1235352,-0.1967773
4499,-65.875,308.5,-23.25,1.45459,-0.1557617,-0.9790039,-0.2416992,0.1235352,-0.1967773
4500,-71.4375,388.375,-15,1.462402,-0.01513672,-3.202148,-0.2416992,0.1235352,-0.1967773
4502,-100.125,465.875,-38,0.7524414,-0.175293,-0.8422852,-0.2416992,0.1235352,-0.1967773
4503,-46.5625,587.125,-61.5625,0.4091797,-0.4638672,0.9360352,-0.2148438,0.1225586,-0.2358398
4505,8.5625,668.6875,-59.8125,-0.7407227,-0.4248047,4.754395,-0.2148438,0.1225586,-0.2358398
4506,20.875,614.25,-14.75,-4.106934,0.8344727,6.143066,-0.2148438,0.1225586,-0.2358398
4508,-100,426,32.875,-5.109375,1.556152,5.893555,-0.1904297,0.1176758,-0.2568359
4509,-171.3125,160.1875,31.5,-3.588379,0.2573242,6.225098,-0.1904297,0.1176758,-0.2568359
4511,-154.9375,-32.9375,14.8125,-2.460938,-0.8813477,5.292969,-0.1904297,0.1176758,-0.2568359
4512,-135.4375,-122.125,-4.6875,-1.162109,-1.095703,4.512695,-0.1953125,0.1279297,-0.2666016
4514,-92.75,-170.25,-8.6875,-0.5029297,-1.126953,2.289551,-0.1953125,0.1279297,-0.2666016
4515,-63.875,-182.5,-1.125,-0.1713867,-0.7250977,0.1831055,-0.1953125,0.1279297,-0.2666016
4517,-60.375,-151.3125,7,0.6474609,-0.5146484,-0.5498047,-0.1953125,0.1279297,-0.2666016
4518,-57.625,-75.3125,9.6875,1.395996,-0.1831055,-1.056641,-0.1987305,0.1259766,-0.2509766
4520,-51.375,39.5,8.8125,1.606934,0.3544922,-0.6044922,-0.1987305,0.1259766,-0.2509766
4521,-49.0625,147.875,11.4375,1.072266,0.7407227,-0.4794922,-0.1987305,0.1259766,-0.2509766
4523,-78.8125,197.8125,14.5,0.06982422,1.154297,0.3740234,-0.1918945,0.1352539,-0.2705078
4524,-107.6875,199.8125,23.1875,-0.2885742,0.8344727,1.762695,-0.1918945,0.1352539,-0.2705078
4526,-135.9375,177.0625,27.25,-0.5732422,0.7055664,2.203613,-0.1918945,0.1352539,-0.2705078
4527,-156,117.875,26.625,-0.9711914,-0.06591797,3.272461,-0.1826172,0.1386719,-0.2875977
4529,-141.375,47.6875,18.4375,-0.8149414,-0.9008789,3.584473,-0.1826172,0.1386719,-0.2875977
4530,-100.625,3.875,5.9375,-0.5810547,-1.220703,3.701172,-0.1826172,0.1386719,-0.2875977
4532,5.9375,-60.9375,0.25,-0.3349609,-0.4052734,2.234863,-0.1826172,0.1386719,-0.2875977
4533,-50.1875,-38.75,16.125,0.175293,-0.1401367,0.6279297,-0.1884766,0.1464844,-0.277832
4535,-59.375,15.5625,19.625,0.6240234,-0.4169922,0.4638672,-0.1884766,0.1464844,-0.277832
4536,-33,57.3125,17.5625,0.3740234,0.3857422,0.03466797,-0.1884766,0.1464844,-0.277832
4538,-58.125,69,16.8125,0.1948242,0.7915039,0.5615234,-0.1953125,0.1430664,-0.2832031
4539,-64.875,63.125,11,-0.03466797,0.7407227,1.029297,-0.1953125,0.1430664,-0.2832031
4541,-40.125,38.625,-0.875,-0.3081055,0.03076172,1.770508,-0.1953125,0.1430664,-0.2832031
4542,-21.5,4.4375,-6.4375,-0.3427734,-0.2651367,1.665527,-0.1826172,0.1503906,-0.2944336
4544,-22.0625,1.1875,-1.1875,-0.06982422,-0.3583984,1.435059,-0.1826172,0.1503906,-0.2944336
4545,-16.75,14.4375,2.8125,0.1088867,-0.2182617,0.9829102,-0.1826172,0.1503906,-0.2944336
4547,-11,22.6875,2.75,0.08935547,-0.09716797,0.9125977,-0.1826172,0.1503906,-0.2944336
4548,-3.75,21.6875,0.3125,-0.01513672,0.06982422,1.091797,-0.1826172,0.1479492,-0.284668
4550,-5.1875,15.5625,-0.5625,-0.07373047,0.112793,1.087891,-0.1826172,0.1479492,-0.284668
4551,-3.375,9.9375,-2.625,-0.03076172,0.09326172,1.087891,-0.1826172,0.1479492,-0.284668
4553,-1.3125,8.1875,-2.3125,0.007324219,-0.03076172,0.9985352,-0.1860352,0.1606445,-0.2929688
4554,-1.625,10.875,-2.25,0.003417969,-0.01123047,1.009766,-0.1860352,0.1606445,-0.2929688
4556,0.1875,10.4375,-1.5,-0.01123047,-0.04638672,1.005859,-0.1860352,0.1606445,-0.2929688
4557,0.3125,11,-1.25,-0.01513672,-0.03857422,1.029297,-0.1826172,0.1503906,-0.2885742
4559,0.5,10.4375,-1.9375,-0.01513672,0.02685547,1.021484,-0.1826172,0.1503906,-0.2885742
4560,-0.5,10.3125,-1.5,-0.02294922,0.05029297,0.9946289,-0.1826172,0.1503906,-0.2885742
4562,1.125,9.4375,-2,0,-0.007324219,1.005859,-0.1826172,0.1503906,-0.2885742
4563,1.4375,10.75,-1.6875,0.03466797,0.003417969,0.9946289,-0.1826172,0.1503906,-0.2885742
4565,2.375,10.875,-1.625,-0.03857422,-0.04248047,1.009766,-0.1826172,0.1503906,-0.2885742
4566,4.1875,9.5,-2.125,-0.01513672,-0.003417969,0.9868164,-0.1826172,0.1503906,-0.2885742
4568,3.4375,8.6875,-1.9375,-0.03857422,0.003417969,1.037109,-0.1801758,0.1489258,-0.2929688
4569,3.5,7.3125,-1.25,-0.04248047,0,1.001953,-0.1801758,0.1489258,-0.2929688
4571,2.4375,7.75,-0.75,-0.003417969,-0.01123047,0.9829102,-0.1801758,0.1489258,-0.2929688
4573,3.625,7.9375,-0.25,-0.01123047,0.01123047,0.9711914,-0.1826172,0.1503906,-0.2885742
4575,2.5,7,0.25,-0.01123047,0.01513672,0.9594727,-0.1826172,0.1503906,-0.2885742
4576,3.25,7.875,0.0625,-0.003417969,0.03076172,0.9711914,-0.1826172,0.1503906,-0.2885742
4578,1.9375,5.6875,-0.1875,-0.01123047,-0.003417969,0.9868164,-0.1791992,0.1547852,-0.2900391
4579,4.5625,6.625,-0.4375,0.007324219,0.02294922,0.9829102,-0.1791992,0.1547852,-0.2900391
4581,2.8125,5.75,-0.0625,0,0.01513672,0.9907227,-0.1791992,0.1547852,-0.2900391
4582,3.375,6.625,-0.125,0.01513672,0.003417969,1.009766,-0.1791992,0.1547852,-0.2900391
4584,3.875,7.5,-0.5625,-0.01904297,0.01513672,0.9829102,-0.175293,0.1538086,-0.2929688
4585,3.3125,6.8125,0.5625,0,0.01513672,0.9985352,-0.175293,0.1538086,-0.2929688
4587,5.0625,6.5,-0.8125,-0.01123047,0.01513672,0.9829102,-0.175293,0.1538086,-0.2929688
4588,5.0625,5.5625,-0.125,-0.03857422,0.01513672,0.9868164,-0.1777344,0.1455078,-0.2998047
4590,4.875,5,-0.1875,-0.03857422,0.04248047,1.013672,-0.1777344,0.1455078,-0.2998047
4591,5.0625,3.9375,-0.5,-0.05029297,0.04248047,0.9985352,-0.1777344,0.1455078,-0.2998047
4593,4,3.5,-0.25,-0.03076172,0.01123047,0.9868164,-0.1884766,0.1503906,-0.2973633
4594,3.6875,3.5,0.125,-0.04638672,0.03857422,1.001953,-0.1884766,0.1503906,-0.2973633
4596,3.3125,1.9375,0.4375,-0.04638672,0.03466797,0.9672852,-0.1884766,0.1503906,-0.2973633
4597,1.4375,1.1875,0.4375,-0.04248047,0.05029297,0.9829102,-0.1884766,0.1503906,-0.2973633
4599,2.1875,-0.125,0.875,-0.02685547,0.02685547,0.9907227,-0.175293,0.1572266,-0.2944336
4600,1.75,-0.0625,1,-0.01123047,0.04248047,0.9907227,-0.175293,0.1572266,-0.2944336
4602,0,0.25,0.5625,0,0.01513672,0.9672852,-0.175293,0.1572266,-0.2944336
4603,0.75,0.0625,0.4375,-0.01513672,0.01513672,0.9946289,-0.1811523,0.1479492,-0.2973633
4605,0.6875,-0.5,0.6875,-0.02685547,0.02685547,0.9907227,-0.1811523,0.1479492,-0.2973633
4606,0.8125,-0.9375,0.375,-0.03466797,0.04248047,0.9829102,-0.1811523,0.1479492,-0.2973633
4608,0.8125,-0.9375,-0.3125,-0.03466797,0.03076172,0.9946289,-0.1826172,0.1430664,-0.2929688
4609,0.125,-0.8125,-0.1875,-0.01513672,0.04638672,0.9672852,-0.1826172,0.1430664,-0.2929688
4611,0.5625,-0.625,0.1875,-0.01904297,0.01123047,0.9829102,-0.1826172,0.1430664,-0.2929688
4612,0.875,-0.3125,-0.125,-0.003417969,0.02294922,0.9594727,-0.1826172,0.1430664,-0.2929688
4614,1,-1.4375,-0.5,-0.003417969,0.01513672,0.9555664,-0.1826172,0.1430664,-0.2929688
4615,1.25,-1.3125,-0.9375,-0.02294922,0.03466797,0.9633789,-0.1826172,0.1430664,-0.2929688
4617,1.375,-1,-0.75,-0.007324219,0.03857422,0.9633789,-0.1826172,0.1430664,-0.2929688
4618,1,-1.75,-0.6875,-0.02685547,0.01513672,0.9829102,-0.1743164,0.1479492,-0.2915039
4620,1.375,-1.5,-0.5625,-0.01513672,0.02685547,1.005859,-0.1743164,0.1479492,-0.2915039
4621,-0.3125,-0.8125,-0.5625,-0.007324219,0.01513672,0.9594727,-0.1743164,0.1479492,-0.2915039
4623,0.25,-2.9375,-0.875,-0.02294922,-0.01513672,0.9477539,-0.1743164,0.1479492,-0.2915039
4624,0.375,-1.375,-0.875,-0.02294922,0.01513672,0.9711914,-0.1743164,0.1479492,-0.2915039
4626,0.125,-2.25,-0.9375,0,0.04638672,0.9672852,-0.1743164,0.1479492,-0.2915039
4627,0.5,-2.75,-1.375,-0.02685547,0.01513672,0.9477539,-0.1743164,0.1479492,-0.2915039
4629,0.75,-2.875,-1.5625,-0.03076172,0.01513672,0.9907227,-0.1743164,0.1479492,-0.2915039
4630,0.125,-3.0625,-1.1875,0,0.03466797,0.9750977,-0.1743164,0.1479492,-0.2915039
4632,0.5,-2.6875,-1.375,-0.01513672,0.03857422,0.9516602,-0.1743164,0.1479492,-0.2915039
4633,0.5625,-2.5625,-2.125,-0.01123047,0.02685547,0.9633789,-0.1845703,0.1464844,-0.2885742
4635,1,-3.1875,-2.25,-0.01513672,0.01513672,0.9750977,-0.1845703,0.1464844,-0.2885742
4636,1.125,-3,-1.9375,-0.007324219,0.01513672,0.9829102,-0.1845703,0.1464844,-0.2885742
4638,1.375,-3.5625,-1.9375,-0.01904297,0.01123047,0.9633789,-0.1845703,0.1479492,-0.2900391
4639,1.25,-4.25,-2.1875,-0.03466797,0.02685547,0.9868164,-0.1845703,0.1479492,-0.2900391
