Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1208,1,0.3125,-0.625,-0.06201172,0.05029297,0.9711914,0.02783203,0.1918945,-0.6865234
1209,0.25,0.25,-0.5625,-0.05810547,0.04638672,0.9633789,0.02783203,0.1918945,-0.6865234
1211,-0.25,0.0625,-0.5625,-0.06591797,0.05029297,0.9594727,0.02783203,0.1918945,-0.6865234
1212,0.375,0,-0.3125,-0.06591797,0.04638672,0.9985352,0.02783203,0.1918945,-0.6865234
1214,1.0625,-0.3125,-0.375,-0.06591797,0.03466797,0.9868164,0.02783203,0.1918945,-0.6865234
1215,-0.0625,-0.0625,-0.0625,-0.05029297,0.04248047,0.9829102,0.02783203,0.1918945,-0.6865234
1217,0.6875,0.25,-0.25,-0.06591797,0.05029297,0.9829102,0.02685547,0.1977539,-0.6821289
1218,0.3125,0.0625,-0.1875,-0.06591797,0.03466797,0.9672852,0.02685547,0.1977539,-0.6821289
1220,0.5625,-0.375,-0.25,-0.08154297,0.01513672,0.9711914,0.02685547,0.1977539,-0.6821289
1221,0.75,-0.375,-0.5625,-0.05419922,0.01513672,0.9711914,0.02880859,0.1943359,-0.6875
1223,0.5625,-0.0625,-0.5,-0.05810547,0.01513672,0.9633789,0.02880859,0.1943359,-0.6875
1224,0.5,-0.375,0,-0.04638672,0.03076172,0.9829102,0.02880859,0.1943359,-0.6875
1226,0.25,0.125,-0.3125,-0.06201172,0.03466797,0.9829102,0.02880859,0.1943359,-0.6875
1227,0.375,-0.125,-0.6875,-0.05810547,0.04638672,0.9672852,0.02880859,0.1943359,-0.6875
1229,0.6875,-0.25,-0.5,-0.06591797,0.04638672,0.9711914,0.02880859,0.1943359,-0.6875
1230,0.4375,0,0,-0.06201172,0.04248047,0.9750977,0.02880859,0.1943359,-0.6875
1232,0.4375,-0.125,-0.6875,-0.06982422,0.03857422,0.9985352,0.02880859,0.1933594,-0.6918945
1233,0.8125,0,-0.25,-0.05419922,0.04248047,0.9672852,0.02880859,0.1933594,-0.6918945
1235,0.25,-0.1875,-0.0625,-0.05810547,0.02685547,0.9633789,0.02880859,0.1933594,-0.6918945
1236,0.4375,0,-0.8125,-0.05029297,0.03076172,0.9672852,0.02685547,0.1953125,-0.6865234
1238,0.5625,-0.375,-0.625,-0.04248047,0.03466797,0.9633789,0.02685547,0.1953125,-0.6865234
1239,0.0625,-0.5625,-0.75,-0.06982422,0.04248047,0.9672852,0.02685547,0.1953125,-0.6865234
1241,0.375,-0.4375,-0.5,-0.05029297,0.03857422,0.9907227,0.02685547,0.1826172,-0.6904297
1242,0.25,-0.25,-0.5,-0.06591797,0.02294922,0.9555664,0.02685547,0.1826172,-0.6904297
1244,0,-0.125,-0.3125,-0.05419922,0.05419922,0.9711914,0.02685547,0.1826172,-0.6904297
1245,0.375,-0.3125,-0.875,-0.04638672,0.02685547,0.9633789,0.02685547,0.1826172,-0.6904297
1247,0.375,-0.375,-0.125,-0.05029297,0.04248047,0.9594727,0.02783203,0.1884766,-0.6865234
1248,0.875,-0.25,-0.5625,-0.04248047,0.04248047,0.9555664,0.02783203,0.1884766,-0.6865234
1250,0.5,-0.5625,-0.75,-0.06201172,0.03466797,0.9829102,0.02783203,0.1884766,-0.6865234
1251,0.5,0,-0.5625,-0.05029297,0.02685547,0.9829102,0.02685547,0.1918945,-0.6875
1253,0.4375,0.0625,-0.4375,-0.06201172,0.04638672,0.9829102,0.02685547,0.1918945,-0.6875
1254,0.6875,-0.375,-0.1875,-0.07763672,0.03857422,0.9829102,0.02685547,0.1918945,-0.6875
1256,0.4375,0.375,-0.6875,-0.06591797,0.05810547,0.9829102,0.02880859,0.1992188,-0.6904297
1257,0,-0.1875,-0.1875,-0.05029297,0.03857422,0.9829102,0.02880859,0.1992188,-0.6904297
1259,0.5625,0.125,-0.6875,-0.06591797,0.03857422,0.9555664,0.02880859,0.1992188,-0.6904297
1260,0.125,0.4375,-0.5,-0.04638672,0.04638672,0.9555664,0.02880859,0.1992188,-0.6904297
1262,0.875,-0.25,-0.5625,-0.04638672,0.02294922,0.9829102,0.03027344,0.1953125,-0.6865234
1263,0,0.0625,-0.5625,-0.05419922,0.04248047,0.9711914,0.03027344,0.1953125,-0.6865234
1265,0.5625,-0.125,-0.625,-0.06201172,0.04248047,0.9829102,0.03027344,0.1953125,-0.6865234
1267,0.375,0,-0.5,-0.06591797,0.02685547,0.9829102,0.02539063,0.1943359,-0.6791992
1269,0.375,-0.125,-0.625,-0.06201172,0.06201172,0.9868164,0.02539063,0.1943359,-0.6791992
1270,0.25,-0.0625,-0.625,-0.07373047,0.03857422,0.9750977,0.02539063,0.1943359,-0.6791992
1272,0,-0.4375,-0.1875,-0.06201172,0.01123047,0.9711914,0.0234375,0.1894531,-0.6850586
1273,0.375,0,-0.1875,-0.07763672,0.03857422,0.9829102,0.0234375,0.1894531,-0.6850586
1275,0.5625,-0.4375,-1.0625,-0.05419922,0.04638672,0.9633789,0.0234375,0.1894531,-0.6850586
1276,0.375,-0.4375,-0.5625,-0.06201172,0.03076172,0.9790039,0.0234375,0.1894531,-0.6850586
1278,0.3125,-0.5625,-0.3125,-0.06591797,0.03466797,0.9672852,0.0234375,0.1894531,-0.6850586
1279,0,-0.375,-0.75,-0.05810547,0.03857422,0.9829102,0.0234375,0.1894531,-0.6850586
1281,0.1875,-0.1875,-0.875,-0.06201172,0.05029297,0.9672852,0.0234375,0.1894531,-0.6850586
1282,0.875,0.125,-0.3125,-0.05419922,0.03076172,0.9555664,0.02783203,0.1967773,-0.6791992
1284,0.625,0.125,-0.5625,-0.05029297,0.04248047,0.9633789,0.02783203,0.1967773,-0.6791992
1285,0.1875,0.125,-0.6875,-0.05419922,0.02294922,0.9477539,0.02783203,0.1967773,-0.6791992
1287,0.1875,-0.25,-0.4375,-0.04248047,0.03466797,0.9829102,0.03027344,0.190918,-0.6850586
1288,0.75,-0.0625,-0.3125,-0.06201172,0.04638672,0.9555664,0.03027344,0.190918,-0.6850586
1290,0.375,-0.3125,-0.375,-0.06201172,0.03076172,0.9672852,0.03027344,0.190918,-0.6850586
1291,0.5625,-0.125,-0.8125,-0.06201172,0.03466797,0.9672852,0.03027344,0.190918,-0.6850586
1293,0.4375,0.375,-0.625,-0.04638672,0.05029297,0.9633789,0.03027344,0.190918,-0.6850586
1294,0.6875,-0.5,-0.375,-0.03466797,0.03857422,0.9555664,0.03027344,0.190918,-0.6850586
1296,0.0625,-0.125,-0.125,-0.04638672,0.05029297,0.9672852,0.03027344,0.190918,-0.6850586
1297,0.3125,-0.125,-0.25,-0.06982422,0.05029297,0.9829102,0.01953125,0.1875,-0.6850586
1299,0.625,-0.4375,-0.125,-0.05029297,0.03466797,0.9711914,0.01953125,0.1875,-0.6850586
1300,0.625,0,-0.0625,-0.05810547,0.04248047,0.9750977,0.01953125,0.1875,-0.6850586
1302,0.3125,-0.1875,-0.75,-0.05029297,0.03466797,0.9594727,0.02783203,0.1918945,-0.6904297
1303,0.5,0,-0.875,-0.04248047,0.01513672,0.9829102,0.02783203,0.1918945,-0.6904297
1305,0.0625,-0.1875,-0.375,-0.05810547,0.02685547,0.9907227,0.02783203,0.1918945,-0.6904297
1306,0.4375,0,-0.25,-0.04638672,0.01513672,0.9829102,0.02783203,0.1884766,-0.6889648
1308,-0.0625,-0.3125,-0.5625,-0.05810547,0.01513672,0.9750977,0.02783203,0.1884766,-0.6889648
1309,0.4375,0,-0.125,-0.05419922,0.04248047,0.9711914,0.02783203,0.1884766,-0.6889648
1311,-0.125,-0.5,-0.125,-0.05029297,0.02294922,0.9907227,0.02783203,0.1884766,-0.6889648
1312,-0.3125,-0.625,-0.1875,-0.05810547,0.03076172,0.9829102,0.02197266,0.1933594,-0.6889648
1314,0.375,0,-0.875,-0.05810547,0.03857422,0.9750977,0.02197266,0.1933594,-0.6889648
1315,0.625,-0.8125,0,-0.07763672,0.03857422,0.9672852,0.02197266,0.1933594,-0.6889648
1317,0.0625,0.25,-0.25,-0.03857422,0.04248047,0.9594727,0.02685547,0.1953125,-0.6933594
1318,0.8125,-0.6875,-0.4375,-0.05029297,0.01513672,0.9829102,0.02685547,0.1953125,-0.6933594
1320,0.1875,-0.375,-0.5625,-0.03466797,0.02294922,0.9868164,0.02685547,0.1953125,-0.6933594
1321,0.25,0.0625,-0.125,-0.06591797,0.03466797,0.9829102,0.02441406,0.1992188,-0.6865234
1323,0.375,-0.25,-0.5625,-0.05419922,0.03076172,0.9672852,0.02441406,0.1992188,-0.6865234
1324,0,-0.25,-0.5,-0.06591797,0.03076172,0.9985352,0.02441406,0.1992188,-0.6865234
1326,0.4375,0.3125,-0.6875,-0.04638672,0.04248047,0.9711914,0.02441406,0.1992188,-0.6865234
1327,0.5,-0.0625,-0.6875,-0.05810547,0.04248047,0.9985352,0.02099609,0.1943359,-0.6918945
1329,0.4375,-0.375,-0.25,-0.05810547,0.05029297,0.9829102,0.02099609,0.1943359,-0.6918945
1330,0.3125,-0.25,-0.3125,-0.05810547,0.03076172,0.9790039,0.02099609,0.1943359,-0.6918945
1332,-0.5,-0.5,-0.875,-0.03857422,0.01513672,0.9477539,0.03125,0.1943359,-0.6904297
1333,-0.0625,0,-0.8125,-0.05029297,0.05419922,0.9555664,0.03125,0.1943359,-0.6904297
1335,0.5,-0.25,-0.375,-0.05810547,0.03466797,0.9711914,0.03125,0.1943359,-0.6904297
1336,0,-0.1875,-0.5,-0.05810547,0.03076172,0.9555664,0.02783203,0.1943359,-0.6821289
1338,0.5625,-0.375,-0.25,-0.06591797,0.01513672,0.9633789,0.02783203,0.1943359,-0.6821289
1339,0.3125,0.125,-0.625,-0.05419922,0.05029297,0.9633789,0.02783203,0.1943359,-0.6821289
1341,0.5,-0.0625,-0.3125,-0.05419922,0.04248047,0.9829102,0.02783203,0.1943359,-0.6821289
1342,0.6875,0,-0.3125,-0.04638672,0.02685547,0.9672852,0.02539063,0.1967773,-0.6806641
1344,0.375,-0.0625,-0.9375,-0.06201172,0.04638672,0.9711914,0.02539063,0.1967773,-0.6806641
1345,0.1875,-0.4375,-0.625,-0.06591797,0.02685547,0.9750977,0.02539063,0.1967773,-0.6806641
1347,0.125,0.125,-0.75,-0.04638672,0.03466797,0.9555664,0.03613281,0.190918,-0.6850586
1348,0.8125,0.1875,-1,-0.07373047,0.01513672,0.9672852,0.03613281,0.190918,-0.6850586
1350,0,-0.125,-0.625,-0.06201172,0.03857422,0.9633789,0.03613281,0.190918,-0.6850586
1351,0.25,0.125,-0.4375,-0.04638672,0.03076172,0.9711914,0.02783203,0.1918945,-0.6821289
1353,0.375,0.3125,-0.5625,-0.03857422,0.01513672,0.9750977,0.02783203,0.1918945,-0.6821289
1354,0.4375,0.5625,-0.25,-0.09716797,0.01513672,1.001953,0.02783203,0.1918945,-0.6821289
1356,0.4375,-0.125,-0.625,-0.05029297,0.05419922,0.9829102,0.02783203,0.1918945,-0.6821289
1357,0.375,0.0625,-0.3125,-0.06201172,0.03076172,0.9790039,0.02783203,0.1918945,-0.6821289
1359,0.1875,-0.3125,-0.25,-0.06591797,0.03466797,0.9829102,0.02783203,0.1918945,-0.6821289
1360,0.8125,-0.3125,0,-0.06982422,0.03076172,0.9750977,0.02783203,0.1918945,-0.6821289
1362,0,-0.375,0,-0.05810547,0.05029297,0.9868164,0.03466797,0.1894531,-0.6962891
1364,0.4375,0,-0.625,-0.03857422,0.03466797,0.9750977,0.03466797,0.1894531,-0.6962891
1366,-0.0625,-0.125,-0.75,-0.07373047,0.04248047,0.9672852,0.03466797,0.1894531,-0.6962891
1367,0.3125,-0.25,-0.1875,-0.04248047,0.03857422,0.9868164,0.03027344,0.190918,-0.6875
1369,0.6875,0,-0.1875,-0.05419922,0.03076172,0.9633789,0.03027344,0.190918,-0.6875
1370,0.4375,0.125,-0.1875,-0.05810547,0.03076172,0.9633789,0.03027344,0.190918,-0.6875
1372,0.3125,-0.375,-0.8125,-0.04638672,0.05029297,0.9750977,0.02783203,0.1875,-0.6821289
1373,0.25,-0.1875,-0.125,-0.06982422,0.04248047,0.9672852,0.02783203,0.1875,-0.6821289
1375,0.0625,-0.4375,-0.6875,-0.07373047,0.04248047,0.9711914,0.02783203,0.1875,-0.6821289
1376,-0.0625,-0.625,-0.5,-0.05810547,0.01123047,0.9672852,0.02783203,0.1875,-0.6821289
1378,-0.25,-0.3125,-0.375,-0.06201172,0.03857422,0.9907227,0.02880859,0.1933594,-0.6850586
1379,0,-0.5,-0.5625,-0.05419922,0.03076172,0.9672852,0.02880859,0.1933594,-0.6850586
1381,0.25,-0.6875,-0.125,-0.06201172,0.04638672,0.9672852,0.02880859,0.1933594,-0.6850586
1382,0.125,-0.25,-0.4375,-0.06201172,0.05029297,0.9790039,0.02783203,0.1953125,-0.6767578
1384,0,-0.3125,-0.375,-0.05810547,0.03857422,0.9711914,0.02783203,0.1953125,-0.6767578
1385,0.6875,-0.5,-0.8125,-0.06591797,0.03466797,0.9672852,0.02783203,0.1953125,-0.6767578
1387,0.5,-0.0625,0.0625,-0.05810547,0.03076172,0.9829102,0.02783203,0.1933594,-0.6821289
1388,0.375,0.1875,-0.375,-0.05029297,0.03076172,0.9711914,0.02783203,0.1933594,-0.6821289
1390,0.25,-0.0625,-0.5,-0.06591797,0.04638672,0.9829102,0.02783203,0.1933594,-0.6821289
1391,0.375,-0.375,-0.5625,-0.06201172,0.02294922,0.9750977,0.02783203,0.1933594,-0.6821289
1393,0,-0.8125,-0.5,-0.05419922,0.03857422,0.9790039,0.02539063,0.1860352,-0.6791992
1394,0.375,-0.25,-0.4375,-0.05029297,0.03076172,0.9633789,0.02539063,0.1860352,-0.6791992
1396,-0.0625,-0.0625,-0.1875,-0.05419922,0.02685547,0.9868164,0.02539063,0.1860352,-0.6791992
1397,0.125,-0.375,-0.0625,-0.05810547,0.03466797,0.9868164,0.0234375,0.1884766,-0.6904297
1399,-0.125,-0.375,-0.6875,-0.05419922,0.05419922,0.9633789,0.0234375,0.1884766,-0.6904297
1400,0.4375,0,-0.8125,-0.05810547,0.02294922,0.9829102,0.0234375,0.1884766,-0.6904297
1402,-0.25,-0.3125,-0.8125,-0.05029297,0.04248047,0.9907227,0.03027344,0.1977539,-0.6875
1403,0.125,-0.0625,-1.0625,-0.07763672,0.04638672,0.9829102,0.03027344,0.1977539,-0.6875
1405,0.1875,0,-0.125,-0.06201172,0.03076172,0.9829102,0.03027344,0.1977539,-0.6875
1406,0.1875,-0.3125,-0.75,-0.05810547,0.05810547,0.9790039,0.03027344,0.1977539,-0.6875
1408,0.0625,-0.5625,-0.5,-0.06201172,0.04248047,0.9829102,0.02685547,0.1967773,-0.6865234
1409,0.0625,-0.0625,-0.3125,-0.04638672,0.03857422,0.9516602,0.02685547,0.1967773,-0.6865234
1411,0.0625,0.125,-0.0625,-0.03466797,0.03857422,0.9633789,0.02685547,0.1967773,-0.6865234
1412,0.375,-0.3125,-0.5,-0.04248047,0.03857422,0.9750977,0.02441406,0.1992188,-0.6821289
1414,0.75,-0.375,-0.3125,-0.05419922,0.03466797,0.9946289,0.02441406,0.1992188,-0.6821289
1415,0.375,0.1875,-0.6875,-0.06201172,0.03076172,0.9829102,0.02441406,0.1992188,-0.6821289
1417,0.125,0.5625,-0.25,-0.05029297,0.04248047,0.9672852,0.02783203,0.1992188,-0.6865234
1418,1,-0.25,-0.5625,-0.06201172,0.04638672,0.9594727,0.02783203,0.1992188,-0.6865234
1420,0.8125,-0.1875,-0.5625,-0.04638672,0.04248047,0.9594727,0.02783203,0.1992188,-0.6865234
1421,0.6875,0.3125,-0.375,-0.05029297,0.04248047,0.9868164,0.02783203,0.1992188,-0.6865234
1423,0.0625,-0.3125,-0.625,-0.06201172,0.03857422,0.9750977,0.02783203,0.1992188,-0.6865234
1424,0.1875,-0.125,-0.5625,-0.06201172,0.03466797,0.9555664,0.02783203,0.1992188,-0.6865234
1426,0.9375,0,-0.125,-0.06591797,0.04248047,0.9594727,0.02783203,0.1992188,-0.6865234
1427,0.3125,-0.375,-0.75,-0.03857422,0.03076172,0.9750977,0.0234375,0.1953125,-0.6850586
1429,-0.125,-0.5625,-0.5,-0.07763672,0.04248047,0.9829102,0.0234375,0.1953125,-0.6850586
1430,0.4375,0.25,-0.5,-0.05029297,0.03076172,0.9829102,0.0234375,0.1953125,-0.6850586
1432,-0.1875,0,-0.75,-0.05029297,0.03466797,0.9750977,0.03125,0.1977539,-0.6948242
1433,0.3125,0.125,-0.25,-0.06201172,0.05029297,0.9672852,0.03125,0.1977539,-0.6948242
1435,0.625,-0.0625,-0.5,-0.06591797,0.03857422,0.9711914,0.03125,0.1977539,-0.6948242
1436,0.0625,-0.3125,-0.375,-0.06982422,0.02685547,0.9672852,0.02197266,0.1977539,-0.6850586
1438,0.3125,0,-0.1875,-0.04248047,0.05029297,0.9829102,0.02197266,0.1977539,-0.6850586
1439,0.125,-0.0625,-0.375,-0.05029297,0.03466797,0.9829102,0.02197266,0.1977539,-0.6850586
1441,0.1875,-0.75,-0.625,-0.05810547,0.04638672,0.9868164,0.02197266,0.1977539,-0.6850586
1442,0.25,0,-0.5,-0.06201172,0.04248047,0.9868164,0.02197266,0.1875,-0.6791992
1444,-0.0625,-0.5,-0.5625,-0.05810547,0.03076172,0.9633789,0.02197266,0.1875,-0.6791992
1445,0.5625,-0.5625,-0.625,-0.06201172,0.05810547,0.9672852,0.02197266,0.1875,-0.6791992
1447,0.25,0.0625,-0.25,-0.07373047,0.03466797,0.9633789,0.02539063,0.1943359,-0.6865234
1448,0.3125,0.3125,-0.375,-0.05419922,0.03076172,0.9633789,0.02539063,0.1943359,-0.6865234
1450,0.4375,-0.375,-0.6875,-0.05810547,0.03466797,0.9711914,0.02539063,0.1943359,-0.6865234
1451,0.125,-0.375,-0.4375,-0.05029297,0.01904297,0.9868164,0.02441406,0.1850586,-0.6918945
1453,0,0.0625,-0.8125,-0.06201172,0.05029297,0.9907227,0.02441406,0.1850586,-0.6918945
1454,0.625,0,-0.125,-0.06982422,0.01513672,0.9633789,0.02441406,0.1850586,-0.6918945
1456,0.5625,-0.5,-0.5,-0.05029297,0.04248047,0.9672852,0.02441406,0.1850586,-0.6918945
1457,0.125,-0.6875,-0.75,-0.04248047,0.02294922,0.9829102,0.01855469,0.1894531,-0.6875
1459,-0.0625,-0.625,-0.875,-0.06591797,0.01513672,0.9555664,0.01855469,0.1894531,-0.6875
1461,0.6875,0,-1,-0.06982422,0.01513672,0.9594727,0.01855469,0.1894531,-0.6875
1463,0.25,-0.1875,-1.125,-0.04638672,0.01513672,0.9633789,0.03027344,0.1992188,-0.6835938
1464,0.3125,0.25,-0.25,-0.05029297,0.04248047,0.9672852,0.03027344,0.1992188,-0.6835938
1466,0.25,-0.3125,-0.625,-0.05029297,0.03076172,0.9907227,0.03027344,0.1992188,-0.6835938
1467,0.3125,-0.375,-0.25,-0.05810547,0.03076172,0.9711914,0.03027344,0.184082,-0.6918945
1469,0.25,-0.5625,-0.1875,-0.05810547,0.01123047,0.9829102,0.03027344,0.184082,-0.6918945
1470,0.125,0,-0.875,-0.05029297,0.05810547,0.9829102,0.03027344,0.184082,-0.6918945
1472,0.3125,-0.5,-0.375,-0.05419922,0.04248047,0.9790039,0.03027344,0.184082,-0.6918945
1473,-0.0625,-0.125,-0.5625,-0.05810547,0.04248047,0.9907227,0.02197266,0.1977539,-0.6933594
1475,0.625,0.125,-0.3125,-0.06591797,0.03857422,0.9829102,0.02197266,0.1977539,-0.6933594
1476,0.25,0.0625,-0.25,-0.05810547,0.03076172,0.9711914,0.02197266,0.1977539,-0.6933594
1478,0.4375,0,-0.1875,-0.06591797,0.02685547,0.9829102,0.02441406,0.1884766,-0.6933594
1479,0.125,0.125,-0.5625,-0.05029297,0.05419922,0.9672852,0.02441406,0.1884766,-0.6933594
1481,0.25,-0.3125,-0.625,-0.05810547,0.03076172,0.9907227,0.02441406,0.1884766,-0.6933594
1482,0.8125,-0.375,-0.375,-0.06591797,0.03857422,0.9829102,0.03027344,0.190918,-0.6875
1484,0.5625,-0.1875,-0.5625,-0.05029297,0.01513672,0.9711914,0.03027344,0.190918,-0.6875
1485,0.6875,0,-0.1875,-0.06201172,0.01513672,0.9672852,0.03027344,0.190918,-0.6875
1487,0.5625,-0.25,-0.6875,-0.05810547,0.03076172,0.9516602,0.03027344,0.190918,-0.6875
1488,0.3125,-0.4375,-0.625,-0.05029297,0.007324219,0.9790039,0.03027344,0.190918,-0.6875
1490,0.0625,-0.125,-0.625,-0.05419922,0.05419922,0.9829102,0.03027344,0.190918,-0.6875
1491,0.25,0,-0.375,-0.06591797,0.05029297,0.9555664,0.03027344,0.190918,-0.6875
1493,0.125,0.0625,-0.75,-0.04638672,0.03466797,0.9868164,0.02783203,0.1894531,-0.6821289
1494,0.3125,0.0625,-0.4375,-0.05810547,0.03857422,0.9633789,0.02783203,0.1894531,-0.6821289
1496,0.1875,0.0625,-0.25,-0.05810547,0.04248047,0.9711914,0.02783203,0.1894531,-0.6821289
1497,0,-0.5,-0.8125,-0.05810547,0.03076172,0.9672852,0.02099609,0.1918945,-0.6904297
1499,0.3125,-0.1875,-0.4375,-0.06591797,0.03076172,0.9711914,0.02099609,0.1918945,-0.6904297
1500,-0.0625,-0.6875,-0.5,-0.06982422,0.05419922,0.9633789,0.02099609,0.1918945,-0.6904297
1502,0.5,-0.375,-0.125,-0.04248047,0.04248047,0.9750977,0.02099609,0.1918945,-0.6904297
1503,0.25,-0.25,-0.375,-0.04248047,0.04638672,0.9672852,0.02099609,0.1918945,-0.6904297
1505,0.375,-0.75,-0.625,-0.06201172,0.03076172,0.9829102,0.02099609,0.1918945,-0.6904297
1506,0.625,-0.125,-0.1875,-0.05810547,0.06591797,0.9633789,0.02099609,0.1918945,-0.6904297
1508,0.125,-0.6875,-0.0625,-0.05810547,0.04638672,0.9750977,0.02685547,0.1967773,-0.6904297
1509,0.5,-0.1875,-0.1875,-0.05810547,0.03076172,0.9829102,0.02685547,0.1967773,-0.6904297
1511,0.0625,-0.3125,-0.0625,-0.06201172,0.03857422,0.9711914,0.02685547,0.1967773,-0.6904297
1512,0.375,-0.375,-0.1875,-0.05419922,0.03076172,0.9790039,0.03271484,0.1875,-0.6835938
1514,0.4375,-0.6875,-0.625,-0.04638672,0.007324219,0.9594727,0.03271484,0.1875,-0.6835938
1515,0.625,0,-0.5,-0.04638672,0.04248047,0.9829102,0.03271484,0.1875,-0.6835938
1517,0.0625,-0.3125,-0.125,-0.06591797,0.03466797,0.9829102,0.02783203,0.1933594,-0.6933594
1518,0.25,0.625,-0.4375,-0.05029297,0.04638672,0.9829102,0.02783203,0.1933594,-0.6933594
1520,0.4375,0.125,-0.5625,-0.05029297,0.04248047,0.9750977,0.02783203,0.1933594,-0.6933594
1521,0,-0.3125,-0.4375,-0.05810547,0.01513672,0.9829102,0.02783203,0.1933594,-0.6933594
1523,0.3125,-0.1875,-0.8125,-0.05810547,0.02685547,0.9829102,0.02783203,0.1943359,-0.6835938
1524,0.0625,0,-0.5,-0.07373047,0.01513672,0.9555664,0.02783203,0.1943359,-0.6835938
1526,0.8125,-0.125,-0.5,-0.05029297,0.03466797,0.9711914,0.02783203,0.1943359,-0.6835938
1527,0,0.0625,-0.25,-0.06201172,0.03466797,0.9555664,0.02539063,0.1953125,-0.6875
1529,0.0625,-0.4375,-0.75,-0.05810547,0.04248047,0.9829102,0.02539063,0.1953125,-0.6875
1530,0.3125,0.1875,-0.625,-0.05419922,0.03076172,0.9829102,0.02539063,0.1953125,-0.6875
1532,0.3125,0,-0.5625,-0.03857422,0.01904297,0.9477539,0.03027344,0.1816406,-0.6806641
1533,0.5625,-0.375,-0.75,-0.05810547,0.04248047,0.9711914,0.03027344,0.1816406,-0.6806641
1535,0.25,0.125,-1.125,-0.05810547,0.04248047,0.9633789,0.03027344,0.1816406,-0.6806641
1536,0.375,0,-0.5,-0.04638672,0.03466797,0.9672852,0.03027344,0.1816406,-0.6806641
1538,-0.1875,-0.25,-0.375,-0.05419922,0.03857422,0.9477539,0.03125,0.1977539,-0.6918945
1539,0.1875,0.25,-0.375,-0.05029297,0.03466797,0.9516602,0.03125,0.1977539,-0.6918945
1541,1.125,0.0625,-0.375,-0.05810547,0.03466797,1.005859,0.03125,0.1977539,-0.6918945
1542,0.4375,0,-0.5625,-0.06201172,0.03857422,0.9829102,0.02783203,0.1894531,-0.6777344
1544,0.6875,0.125,-0.9375,-0.06591797,0.01513672,0.9907227,0.02783203,0.1894531,-0.6777344
1545,0.3125,-0.125,-1,-0.05810547,0.03076172,0.9516602,0.02783203,0.1894531,-0.6777344
1547,0.5625,0.5,-0.3125,-0.06201172,0.04248047,0.9672852,0.02197266,0.1875,-0.6875
1548,0.5625,0.0625,-0.6875,-0.05419922,0.03857422,0.9829102,0.02197266,0.1875,-0.6875
1550,0.625,-0.25,-0.5,-0.05810547,0.02685547,0.9829102,0.02197266,0.1875,-0.6875
1551,0.125,0,-0.625,-0.06591797,0.02685547,0.9477539,0.02197266,0.1875,-0.6875
1553,0.375,0.1875,-0.8125,-0.06201172,0.04248047,0.9672852,0.02197266,0.1875,-0.6875
1554,0.4375,-0.4375,-0.375,-0.06591797,0.05810547,0.9516602,0.02197266,0.1875,-0.6875
1556,-0.1875,-0.375,-0.875,-0.06591797,0.05029297,0.9633789,0.02197266,0.1875,-0.6875
1559,0.4375,-0.4375,-0.8125,-0.05029297,0.04248047,0.9711914,0.02685547,0.2036133,-0.6865234
1561,0,-0.0625,-0.375,-0.06201172,0.03466797,0.9829102,0.02685547,0.2036133,-0.6865234
1562,0,0,-0.9375,-0.05029297,0.03857422,0.9633789,0.02685547,0.2036133,-0.6865234
1564,0.75,0,-0.4375,-0.04638672,0.02685547,0.9790039,0.02880859,0.190918,-0.6889648
1565,0.4375,0,-0.3125,-0.05419922,0.02685547,0.9594727,0.02880859,0.190918,-0.6889648
1567,0.6875,-0.375,-0.625,-0.06201172,0.03466797,0.9594727,0.02880859,0.190918,-0.6889648
1568,0.1875,0.4375,-0.375,-0.05810547,0.05029297,0.9711914,0.02880859,0.190918,-0.6889648
1570,0.625,0.1875,-0.625,-0.05419922,0.03466797,0.9672852,0.02880859,0.190918,-0.6889648
1571,0.6875,0.125,-1.125,-0.05419922,0.03466797,0.9594727,0.02880859,0.190918,-0.6889648
1573,0.25,-0.0625,-0.25,-0.05029297,0.03076172,0.9907227,0.02880859,0.190918,-0.6889648
1574,0.125,0,-0.8125,-0.05810547,0.05029297,0.9594727,0.02441406,0.1933594,-0.6835938
1576,0.3125,0,-0.875,-0.05419922,0.02294922,0.9829102,0.02441406,0.1933594,-0.6835938
1577,0.0625,0,-0.375,-0.05029297,0.03857422,0.9633789,0.02441406,0.1933594,-0.6835938
1579,0.75,0.25,-0.25,-0.05810547,0.04638672,0.9672852,0.03125,0.1918945,-0.6889648
1580,0.25,-0.1875,0,-0.06982422,0.04248047,0.9711914,0.03125,0.1918945,-0.6889648
1582,0.4375,-0.3125,-0.5625,-0.06982422,0.02294922,0.9711914,0.03125,0.1918945,-0.6889648
1583,0.625,-0.0625,-0.25,-0.06591797,0.03857422,0.9516602,0.02685547,0.1894531,-0.6865234
1585,0.4375,0.125,-0.375,-0.06201172,0.03857422,0.9672852,0.02685547,0.1894531,-0.6865234
1586,0.375,0.125,-0.5,-0.06982422,0.03466797,0.9868164,0.02685547,0.1894531,-0.6865234
1588,0,0.1875,-0.8125,-0.06982422,0.03076172,0.9829102,0.02685547,0.1894531,-0.6865234
1589,0.25,0,-0.625,-0.05029297,0.04638672,0.9672852,0.02685547,0.1953125,-0.6777344
